Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
775,CA-2018-104220,2018-01-30,05/02/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315.0,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3
776,CA-2018-104220,2018-01-30,05/02/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315.0,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58
787,CA-2018-129567,2018-03-17,21/03/2018,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534.0,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
793,CA-2017-105256,2017-05-20,20/05/2017,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806.0,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96
796,CA-2018-151428,2018-09-21,26/09/2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16
801,CA-2018-105809,2018-02-20,23/02/2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23
802,CA-2018-105809,2018-02-20,23/02/2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968
803,CA-2017-136133,2017-08-18,23/08/2017,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32
804,CA-2017-115504,2017-03-12,17/03/2017,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203.0,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96
805,CA-2018-135783,2018-04-22,24/04/2018,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
814,CA-2018-143686,2018-05-14,14/05/2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704.0,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
815,CA-2018-143686,2018-05-14,14/05/2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704.0,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
817,CA-2017-149370,2017-09-15,19/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344
823,CA-2018-101434,2018-06-20,27/06/2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109.0,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
824,CA-2018-101434,2018-06-20,27/06/2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109.0,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82
827,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0
828,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24
829,CA-2018-126956,2018-08-21,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
830,CA-2018-129462,2018-06-16,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96
831,CA-2018-129462,2018-06-16,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
832,CA-2018-129462,2018-06-16,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98
833,CA-2018-129462,2018-06-16,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99
834,CA-2017-165316,2017-07-23,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614.0,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216
835,CA-2017-165316,2017-07-23,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614.0,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696
836,CA-2017-165316,2017-07-23,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614.0,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475
838,US-2018-156083,2018-11-04,11/11/2018,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401.0,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664
839,US-2017-137547,2017-03-07,12/03/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106.0,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072
843,CA-2017-161669,2017-11-07,09/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44
844,CA-2017-161669,2017-11-07,09/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976
845,CA-2017-161669,2017-11-07,09/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036.0,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36
846,CA-2017-161669,2017-11-07,09/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036.0,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62
849,CA-2018-107503,2018-01-01,06/01/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896
851,CA-2017-152534,2017-06-20,25/06/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905.0,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16
852,CA-2017-152534,2017-06-20,25/06/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905.0,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88
853,CA-2017-113747,2017-05-28,04/06/2017,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88
854,CA-2017-123274,2017-02-19,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46
855,CA-2017-123274,2017-02-19,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
859,CA-2018-161984,2018-04-10,15/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901.0,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
860,CA-2018-161984,2018-04-10,15/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901.0,East,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
863,CA-2017-134474,2017-01-05,07/01/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472
864,CA-2017-134474,2017-01-05,07/01/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248
865,CA-2017-134474,2017-01-05,07/01/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184
868,CA-2017-134362,2017-09-29,02/10/2017,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936
870,CA-2017-158099,2017-09-03,05/09/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47
871,CA-2017-158099,2017-09-03,05/09/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.782
875,CA-2018-114636,2018-08-25,29/08/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16
876,CA-2017-116736,2017-01-17,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59
877,CA-2017-116736,2017-01-17,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99
878,CA-2017-116736,2017-01-17,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301.0,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
880,CA-2018-111689,2018-11-30,02/12/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024.0,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472
881,CA-2018-111689,2018-11-30,02/12/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9
883,US-2018-123463,2018-12-23,23/12/2018,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48
884,CA-2017-165148,2017-10-22,24/10/2017,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4
887,CA-2018-115364,2018-06-26,02/07/2018,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76
888,CA-2018-150707,2018-10-14,19/10/2018,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66
890,CA-2018-132934,2018-06-20,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801.0,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95
891,CA-2018-132934,2018-06-20,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801.0,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312
892,CA-2018-133256,2018-06-26,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54
893,CA-2018-133256,2018-06-26,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
894,CA-2018-133256,2018-06-26,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92
895,CA-2017-105494,2017-11-10,12/11/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82
896,CA-2017-105494,2017-11-10,12/11/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008
897,CA-2017-140634,2017-10-03,06/10/2017,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095.0,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648
899,CA-2018-160983,2018-10-29,31/10/2018,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021.0,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,46.96
900,US-2017-114622,2017-04-10,12/04/2017,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503.0,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904
901,CA-2018-150959,2018-11-11,13/11/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043.0,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44
902,CA-2018-150959,2018-11-11,13/11/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043.0,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336
903,CA-2018-132353,2018-09-15,17/09/2018,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.976
904,CA-2017-130477,2017-04-08,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04
905,CA-2017-130477,2017-04-08,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96
906,CA-2017-130477,2017-04-08,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96
907,CA-2018-143259,2018-12-30,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136
908,CA-2018-143259,2018-12-30,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93
909,CA-2018-143259,2018-12-30,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776
910,CA-2018-137596,2018-09-02,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8
911,CA-2018-137596,2018-09-02,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78
912,CA-2018-137596,2018-09-02,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38
914,CA-2018-102519,2018-11-27,29/11/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94
915,CA-2018-102519,2018-11-27,29/11/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73
919,CA-2017-165218,2017-03-05,11/03/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352
920,CA-2017-165218,2017-03-05,11/03/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992
925,CA-2017-149797,2017-09-15,20/09/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568
930,CA-2018-144932,2018-04-14,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592
931,CA-2018-144932,2018-04-14,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856
932,CA-2018-144932,2018-04-14,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872
933,CA-2018-114216,2018-09-02,06/09/2018,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192
